"","mu_a","log(a)","sigma2_beta","sigma2_c","sigma2_a","sigma2_b","phi","phis","phit"
"34",2.57164022004618,1.6463340954723,1.0445346342848,0.885545828125615,2.47778960002484,0.00677090897132953,5.12503862072329,1.51809283743306,0.26015221804606
"35",0.234379848904789,1.67092068865249,1.55605759140524,1.0181644075325,4.69347516247794,0.00702305000355188,5.12503862072329,1.51809283743306,0.26015221804606
"36",0.234379848904789,1.67092068865249,2.10451109783587,1.16464583700748,1.73308753142828,0.00366530928768718,5.12503862072329,1.51809283743306,0.26015221804606
"37",0.234379848904789,1.63873235358552,1.95876920971953,1.19478955589492,6.96505547706487,0.00504616028884528,5.12503862072329,1.51809283743306,0.26015221804606
"38",0.234379848904789,1.63873235358552,1.1353598389372,0.856729730324953,71.575667494946,0.00313499982781442,5.12503862072329,1.39579403761677,0.26015221804606
"39",0.234379848904789,1.58328600405424,1.35476871719516,0.753259540012049,3.79734536698096,0.00458973243760302,5.10439961061988,1.39579403761677,0.26015221804606
"40",0.234379848904789,1.53606416146699,1.26890241685975,0.976738441297025,7.39421882722965,0.00295801870800178,5.10439961061988,1.39579403761677,0.26015221804606
"41",0.234379848904789,1.53606416146699,1.73523944600158,0.782949459943834,1.05441609769107,0.0042608799034093,5.11653121781962,1.39579403761677,0.26015221804606
"42",0.717062104894716,1.56247148588745,1.25581594507771,1.19779810488313,2.45326701773927,0.00489267136073454,5.11653121781962,1.39579403761677,0.26015221804606
"43",0.717062104894716,1.56247148588745,1.25341850871881,1.32725139356029,2.90298876288759,0.0046057762815102,5.11653121781962,1.39579403761677,0.26015221804606
"44",0.717062104894716,1.47515453193228,0.901045219723876,0.839161216517522,1.48626140812108,0.00468902606412341,5.11653121781962,1.46746941296429,0.26015221804606
"45",0.717062104894716,1.47515453193228,1.11262862028099,1.20769596030678,0.656126819767664,0.00347724975837449,5.11653121781962,1.46746941296429,0.26015221804606
"46",0.717062104894716,1.49386294731891,1.04048640129582,1.02043391344358,1.25961123661272,0.00343128015083209,5.11653121781962,1.46746941296429,0.26015221804606
"47",0.717062104894716,1.58526602248125,0.831463725728802,1.07027084734569,0.638306109504668,0.00692759315466861,5.11653121781962,1.46746941296429,0.26015221804606
"48",0.717062104894716,1.5104924874307,1.30805500994435,1.13346761234768,0.677542686796191,0.0037560018691096,5.11653121781962,1.42558496792717,0.26015221804606
"49",0.717062104894716,1.53205344448443,1.12343670799314,0.992203697865881,3.30465490152207,0.00458306535594052,5.11653121781962,1.42558496792717,0.26015221804606
"50",0.717062104894716,1.53205344448443,1.25263355565021,1.06986764156999,4.94681369543365,0.00463301265332081,5.11653121781962,1.42558496792717,0.26015221804606
"51",0.881821659780988,1.54491651992664,0.944248201929296,0.974101249128207,9.726111445782,0.0051312743605727,5.11653121781962,1.42558496792717,0.26015221804606
"52",0.881821659780988,1.54491651992664,1.02141849020456,0.814949641689123,7.66822402336303,0.00476658998138287,5.11653121781962,1.42558496792717,0.26015221804606
"53",0.881821659780988,1.54491651992664,1.79557616000031,0.823506149360252,0.448233199562771,0.00465831783593219,5.11653121781962,1.42558496792717,0.26015221804606
"54",0.881821659780988,1.53338205862181,0.990525671463894,0.864974100854341,0.162753931478775,0.00366739792167566,5.11653121781962,1.42558496792717,0.26015221804606
"55",1.68608402494028,1.50778951716184,1.14092844149499,0.903105733517291,3.16155550623276,0.00346197286603721,5.11653121781962,1.42558496792717,0.26015221804606
"56",1.68608402494028,1.50778951716184,1.24973394306634,1.35708167011977,6.63539061110615,0.00433253122867572,5.11653121781962,1.42558496792717,0.26015221804606
"57",1.68608402494028,1.50778951716184,1.13799376371802,1.09300634584397,0.0579106519687394,0.00341502690894667,5.11653121781962,1.42558496792717,0.26015221804606
"58",1.68608402494028,1.48660430724492,1.09991322702969,0.732339014820285,0.0579187868253883,0.00557815112262324,5.11653121781962,1.42558496792717,0.26015221804606
"59",1.68608402494028,1.48660430724492,1.15529994959514,0.735035396232082,4.53044774585857,0.0057345056019846,5.11653121781962,1.42558496792717,0.26015221804606
"60",1.68608402494028,1.48660430724492,1.22503824838086,0.665997051955171,0.104844497759311,0.00461494343385017,5.11653121781962,1.45029027280355,0.26015221804606
"61",1.68608402494028,1.48660430724492,1.11149934505791,0.855386524862548,2.84082441126763,0.0035260736800791,5.11653121781962,1.45029027280355,0.26015221804606
"62",1.68608402494028,1.48660430724492,0.865011978000475,1.47970603322118,0.157364467472252,0.0038733829356085,5.11653121781962,1.45029027280355,0.26015221804606
